pixel_u,pixel_v,x_world,y_world,z_world,alpha
904,545,0.008754451424965172,-0.01075000047683716,0.03205438488681115,1
905,545,0.008694283373934485,-0.01075000047683716,0.032019646846351967,1
906,545,0.008634115322903795,-0.01075000047683716,0.03198490880589278,1
907,545,0.008573947271873106,-0.01075000047683716,0.0319501707654336,1
908,545,0.008513779220842416,-0.01075000047683716,0.031915432724974414,1
909,545,0.008453611169811729,-0.01075000047683716,0.03188069468451523,1
910,545,0.00839344311878104,-0.01075000047683716,0.031845956644056046,1
911,545,0.00833327506775035,-0.01075000047683716,0.03181121860359686,1
912,545,0.00827310701671966,-0.01075000047683716,0.03177648056313768,1
913,545,0.008212938965688971,-0.01075000047683716,0.031741742522678494,1
914,545,0.008152770914658282,-0.01075000047683716,0.03170700448221931,1
915,545,0.008092602863627592,-0.01075000047683716,0.031672266441760126,1
916,545,0.008032434812596911,-0.01075000047683716,0.03163752840130095,1
917,545,0.007972266761566222,-0.01075000047683716,0.031602790360841765,1
918,545,0.007912098710535534,-0.01075000047683716,0.03156805232038258,1
919,545,0.007851930659504845,-0.01075000047683716,0.0315333142799234,1
920,545,0.007791762608474155,-0.01075000047683716,0.03149857623946421,1
921,545,0.007731594557443467,-0.01075000047683716,0.031463838199005036,1
922,545,0.0076714265064127775,-0.01075000047683716,0.03142910015854585,1
923,545,0.007611258455382087,-0.01075000047683716,0.03139436211808667,1
924,545,0.007551090404351399,-0.01075000047683716,0.03135962407762748,1
925,545,0.007490922353320709,-0.01075000047683716,0.0313248860371683,1
926,545,0.007430754302290021,-0.01075000047683716,0.031290147996709115,1
927,545,0.007370586251259331,-0.01075000047683716,0.03125540995624993,1
928,545,0.007310418200228643,-0.01075000047683716,0.031220671915790747,1
929,545,0.007250250149197953,-0.01075000047683716,0.031185933875331563,1
930,545,0.007190082098167265,-0.01075000047683716,0.031151195834872383,1
931,545,0.007129914047136583,-0.01075000047683716,0.031116457794413202,1
932,545,0.0070697459961058945,-0.01075000047683716,0.031081719753954018,1
933,545,0.007009577945075204,-0.01075000047683716,0.031046981713494834,1
934,545,0.006949409894044515,-0.01075000047683716,0.031012243673035653,1
935,545,0.006889241843013826,-0.01075000047683716,0.03097750563257647,1
936,545,0.006829073791983137,-0.01075000047683716,0.030942767592117285,1
937,545,0.006768905740952448,-0.01075000047683716,0.0309080295516581,1
938,545,0.006708737689921759,-0.01075000047683716,0.030873291511198917,1
939,545,0.00664856963889107,-0.01075000047683716,0.030838553470739733,1
940,545,0.006588401587860381,-0.01075000047683716,0.03080381543028055,1
941,545,0.006528233536829692,-0.01075000047683716,0.03076907738982137,1
942,545,0.006468065485799003,-0.01075000047683716,0.030734339349362184,1
943,545,0.006407897434768313,-0.01075000047683716,0.030699601308903,1
944,545,0.006347729383737624,-0.01075000047683716,0.030664863268443816,1
945,545,0.006287561332706942,-0.01075000047683716,0.03063012522798464,1
946,545,0.006227393281676254,-0.01075000047683716,0.030595387187525455,1
947,545,0.006167225230645564,-0.01075000047683716,0.03056064914706627,1
948,545,0.006107057179614876,-0.01075000047683716,0.030525911106607087,1
949,545,0.0060468891285841864,-0.01075000047683716,0.030491173066147903,1
950,545,0.005986721077553498,-0.01075000047683716,0.03045643502568872,1
951,545,0.0059265530265228085,-0.01075000047683716,0.03042169698522954,1
952,545,0.00586638497549212,-0.01075000047683716,0.030386958944770354,1
953,545,0.0058062169244614305,-0.01075000047683716,0.03035222090431117,1
954,545,0.00574604887343074,-0.01075000047683716,0.030317482863851986,1
955,545,0.005685880822400052,-0.01075000047683716,0.030282744823392802,1
956,545,0.005625712771369362,-0.01075000047683716,0.030248006782933618,1
957,545,0.005565544720338674,-0.01075000047683716,0.030213268742474434,1
958,545,0.005505376669307984,-0.01075000047683716,0.030178530702015254,1
959,545,0.005445208618277296,-0.01075000047683716,0.03014379266155607,1
960,545,0.005385040567246614,-0.01075000047683716,0.03010905462109689,1
961,545,0.005324872516215925,-0.01075000047683716,0.030074316580637705,1
962,545,0.005264704465185236,-0.01075000047683716,0.030039578540178524,1
963,545,0.005204536414154547,-0.01075000047683716,0.03000484049971934,1
964,545,0.005144368363123857,-0.01075000047683716,0.029970102459260156,1
965,545,0.005084200312093168,-0.01075000047683716,0.029935364418800972,1
966,545,0.005024032261062479,-0.01075000047683716,0.029900626378341788,1
967,545,0.00496386421003179,-0.01075000047683716,0.029865888337882604,1
968,545,0.004903696159001101,-0.01075000047683716,0.02983115029742342,1
969,545,0.004843528107970412,-0.01075000047683716,0.02979641225696424,1
970,545,0.004783360056939723,-0.01075000047683716,0.029761674216505055,1
971,545,0.004723192005909034,-0.01075000047683716,0.02972693617604587,1
972,545,0.0046630239548783444,-0.01075000047683716,0.029692198135586687,1
973,545,0.004602855903847655,-0.01075000047683716,0.029657460095127503,1
974,545,0.004542687852816974,-0.01075000047683716,0.029622722054668326,1
975,545,0.004482519801786285,-0.01075000047683716,0.029587984014209142,1
976,545,0.004422351750755596,-0.01075000047683716,0.029553245973749958,1
977,545,0.004362183699724907,-0.01075000047683716,0.029518507933290774,1
978,545,0.0043020156486942174,-0.01075000047683716,0.02948376989283159,1
979,545,0.004241847597663529,-0.01075000047683716,0.02944903185237241,1
980,545,0.0041816795466328395,-0.01075000047683716,0.029414293811913225,1
981,545,0.00412151149560215,-0.01075000047683716,0.02937955577145404,1
982,545,0.004061343444571461,-0.01075000047683716,0.029344817730994857,1
983,545,0.004001175393540772,-0.01075000047683716,0.029310079690535673,1
984,545,0.003941007342510083,-0.01075000047683716,0.02927534165007649,1
985,545,0.0038808392914793936,-0.01075000047683716,0.029240603609617305,1
986,545,0.0038206712404487047,-0.01075000047683716,0.029205865569158124,1
987,545,0.0037605031894180152,-0.01075000047683716,0.02917112752869894,1
988,545,0.003700335138387334,-0.01075000047683716,0.02913638948823976,1
989,545,0.003640167087356645,-0.01075000047683716,0.029101651447780576,1
990,545,0.003579999036325956,-0.01075000047683716,0.029066913407321395,1
991,545,0.003519830985295267,-0.01075000047683716,0.02903217536686221,1
992,545,0.0034596629342645777,-0.01075000047683716,0.028997437326403027,1
993,545,0.0033994948832338882,-0.01075000047683716,0.028962699285943843,1
994,545,0.0033393268322031992,-0.01075000047683716,0.02892796124548466,1
995,545,0.0032791587811725103,-0.01075000047683716,0.028893223205025475,1
996,545,0.0032189907301418213,-0.01075000047683716,0.028858485164566294,1
997,545,0.0031588226791111323,-0.01075000047683716,0.02882374712410711,1
998,545,0.003098654628080443,-0.01075000047683716,0.028789009083647926,1
999,545,0.003038486577049754,-0.01075000047683716,0.028754271043188742,1
1000,545,0.002978318526019065,-0.01075000047683716,0.028719533002729558,1
1001,545,0.002918150474988376,-0.01075000047683716,0.028684794962270374,1
1002,545,0.002857982423957687,-0.01075000047683716,0.02865005692181119,1
1003,545,0.002797814372927005,-0.01075000047683716,0.028615318881352013,1
1004,545,0.002737646321896316,-0.01075000047683716,0.02858058084089283,1
1005,545,0.002677478270865627,-0.01075000047683716,0.028545842800433645,1
1006,545,0.002617310219834938,-0.01075000047683716,0.02851110475997446,1
1007,545,0.002557142168804249,-0.01075000047683716,0.02847636671951528,1
1008,545,0.00249697411777356,-0.01075000047683716,0.028441628679056096,1
1009,545,0.0024368060667428705,-0.01075000047683716,0.028406890638596912,1
1010,545,0.0023766380157121815,-0.01075000047683716,0.028372152598137728,1
1011,545,0.0023164699646814925,-0.01075000047683716,0.028337414557678544,1
1012,545,0.002256301913650803,-0.01075000047683716,0.02830267651721936,1
1013,545,0.002196133862620114,-0.01075000047683716,0.02826793847676018,1
1014,545,0.0021359658115894247,-0.01075000047683716,0.028233200436300995,1
1015,545,0.0020757977605587357,-0.01075000047683716,0.02819846239584181,1
1016,545,0.0020156297095280467,-0.01075000047683716,0.028163724355382627,1
1017,545,0.0019554616584973655,-0.01075000047683716,0.028128986314923447,1
1018,545,0.0018952936074666763,-0.01075000047683716,0.028094248274464266,1
1019,545,0.001835125556435987,-0.01075000047683716,0.028059510234005082,1
1020,545,0.001774957505405298,-0.01075000047683716,0.028024772193545898,1
1021,545,0.0017147894543746089,-0.01075000047683716,0.027990034153086714,1
1022,545,0.0016546214033439197,-0.01075000047683716,0.02795529611262753,1
1023,545,0.0015944533523132307,-0.01075000047683716,0.027920558072168346,1
1024,545,0.0015342853012825417,-0.01075000047683716,0.027885820031709165,1
1025,545,0.0014741172502518525,-0.01075000047683716,0.02785108199124998,1
1026,545,0.0014139491992211633,-0.01075000047683716,0.027816343950790797,1
1027,545,0.001353781148190474,-0.01075000047683716,0.027781605910331613,1
1028,545,0.001293613097159785,-0.01075000047683716,0.02774686786987243,1
1029,545,0.0012334450461290959,-0.01075000047683716,0.027712129829413245,1
1030,545,0.001173276995098407,-0.01075000047683716,0.027677391788954064,1
1031,545,0.0011131089440677177,-0.01075000047683716,0.02764265374849488,1
1032,545,0.0010529408930370365,-0.01075000047683716,0.0276079157080357,1
1033,545,0.0009927728420063473,-0.01075000047683716,0.027573177667576516,1
1034,545,0.0009326047909756581,-0.01075000047683716,0.02753843962711733,1
1035,545,0.000872436739944969,-0.01075000047683716,0.02750370158665815,1
1036,545,0.00081226868891428,-0.01075000047683716,0.027468963546198967,1
1037,545,0.0007521006378835908,-0.01075000047683716,0.027434225505739783,1
1038,545,0.0006919325868529017,-0.01075000047683716,0.0273994874652806,1
1039,545,0.0006317645358222125,-0.01075000047683716,0.027364749424821415,1
1040,545,0.0005715964847915234,-0.01075000047683716,0.02733001138436223,1
1041,545,0.0005114284337608344,-0.01075000047683716,0.02729527334390305,1
1042,545,0.0004512603827301452,-0.01075000047683716,0.027260535303443866,1
1043,545,0.00039109233169945615,-0.01075000047683716,0.027225797262984682,1
1044,545,0.00033092428066876705,-0.01075000047683716,0.027191059222525498,1
1045,545,0.0002707562296380779,-0.01075000047683716,0.027156321182066314,1
1046,545,0.0002105881786073965,-0.01075000047683716,0.027121583141607137,1
1047,545,0.0001504201275767074,-0.01075000047683716,0.027086845101147953,1
1048,545,9.025207654601828e-05,-0.01075000047683716,0.02705210706068877,1
1049,545,3.0084025515329174e-05,-0.01075000047683716,0.027017369020229585,1
1050,545,-3.0084025515359938e-05,-0.01075000047683716,0.0269826309797704,1
1051,545,-9.025207654604906e-05,-0.01075000047683716,0.026947892939311217,1
1052,545,-0.00015042012757673817,-0.01075000047683716,0.026913154898852036,1
1053,545,-0.0002105881786074273,-0.01075000047683716,0.026878416858392852,1
1054,545,-0.0002707562296381164,-0.01075000047683716,0.026843678817933668,1
1055,545,-0.0003309242806688055,-0.01075000047683716,0.026808940777474484,1
1056,545,-0.0003910923316994946,-0.01075000047683716,0.0267742027370153,1
1057,545,-0.00045126038273018374,-0.01075000047683716,0.026739464696556116,1
1058,545,-0.0005114284337608728,-0.01075000047683716,0.026704726656096935,1
1059,545,-0.000571596484791562,-0.01075000047683716,0.02666998861563775,1
1060,545,-0.0006317645358222511,-0.01075000047683716,0.026635250575178567,1
1061,545,-0.0006919325868529325,-0.01075000047683716,0.026600512534719387,1
1062,545,-0.0007521006378836216,-0.01075000047683716,0.026565774494260203,1
1063,545,-0.0008122686889143107,-0.01075000047683716,0.026531036453801022,1
1064,545,-0.0008724367399449998,-0.01075000047683716,0.026496298413341838,1
1065,545,-0.0009326047909756889,-0.01075000047683716,0.026461560372882654,1
1066,545,-0.000992772842006378,-0.01075000047683716,0.02642682233242347,1
1067,545,-0.001052940893037067,-0.01075000047683716,0.026392084291964286,1
1068,545,-0.0011131089440677563,-0.01075000047683716,0.0263573462515051,1
1069,545,-0.0011732769950984453,-0.01075000047683716,0.02632260821104592,1
1070,545,-0.0012334450461291345,-0.01075000047683716,0.026287870170586737,1
1071,545,-0.0012936130971598237,-0.01075000047683716,0.026253132130127553,1
1072,545,-0.0013537811481905127,-0.01075000047683716,0.02621839408966837,1
1073,545,-0.0014139491992212017,-0.01075000047683716,0.026183656049209185,1
1074,545,-0.0014741172502518909,-0.01075000047683716,0.02614891800875,1
1075,545,-0.0015342853012825723,-0.01075000047683716,0.026114179968290824,1
1076,545,-0.0015944533523132615,-0.01075000047683716,0.02607944192783164,1
1077,545,-0.0016546214033439505,-0.01075000047683716,0.026044703887372456,1
1078,545,-0.0017147894543746395,-0.01075000047683716,0.02600996584691327,1
1079,545,-0.0017749575054053289,-0.01075000047683716,0.025975227806454088,1
1080,545,-0.0018351255564360179,-0.01075000047683716,0.025940489765994907,1
1081,545,-0.001895293607466707,-0.01075000047683716,0.025905751725535723,1
1082,545,-0.0019554616584973963,-0.01075000047683716,0.02587101368507654,1
1083,545,-0.0020156297095280853,-0.01075000047683716,0.025836275644617355,1
1084,545,-0.0020757977605587743,-0.01075000047683716,0.02580153760415817,1
1085,545,-0.0021359658115894633,-0.01075000047683716,0.025766799563698987,1
1086,545,-0.0021961338626201522,-0.01075000047683716,0.025732061523239806,1
1087,545,-0.0022563019136508417,-0.01075000047683716,0.025697323482780622,1
1088,545,-0.0023164699646815307,-0.01075000047683716,0.025662585442321438,1
1089,545,-0.0023766380157122123,-0.01075000047683716,0.025627847401862257,1
1090,545,-0.0024368060667429013,-0.01075000047683716,0.025593109361403077,1
1091,545,-0.0024969741177735907,-0.01075000047683716,0.025558371320943893,1
1092,545,-0.0025571421688042797,-0.01075000047683716,0.02552363328048471,1
1093,545,-0.0026173102198349687,-0.01075000047683716,0.025488895240025525,1
1094,545,-0.0026774782708656577,-0.01075000047683716,0.02545415719956634,1
1095,545,-0.002737646321896347,-0.01075000047683716,0.025419419159107157,1
1096,545,-0.002797814372927036,-0.01075000047683716,0.025384681118647973,1
1097,545,-0.002857982423957725,-0.01075000047683716,0.025349943078188792,1
1098,545,-0.002918150474988414,-0.01075000047683716,0.025315205037729608,1
1099,545,-0.002978318526019103,-0.01075000047683716,0.025280466997270424,1
1100,545,-0.003038486577049792,-0.01075000047683716,0.02524572895681124,1
1101,545,-0.003098654628080482,-0.01075000047683716,0.025210990916352056,1
1102,545,-0.003158822679111171,-0.01075000047683716,0.025176252875892872,1
1103,545,-0.00321899073014186,-0.01075000047683716,0.02514151483543369,1
1104,545,-0.003279158781172541,-0.01075000047683716,0.02510677679497451,1
1105,545,-0.00333932683220323,-0.01075000047683716,0.025072038754515327,1
1106,545,-0.0033994948832339195,-0.01075000047683716,0.025037300714056143,1
1107,545,-0.0034596629342646085,-0.01075000047683716,0.025002562673596962,1
1108,545,-0.0035198309852952974,-0.01075000047683716,0.024967824633137778,1
1109,545,-0.0035799990363259864,-0.01075000047683716,0.024933086592678594,1
1110,545,-0.0036401670873566754,-0.01075000047683716,0.02489834855221941,1
1111,545,-0.0037003351383873653,-0.01075000047683716,0.024863610511760226,1
1112,545,-0.0037605031894180543,-0.01075000047683716,0.02482887247130104,1
1113,545,-0.0038206712404487433,-0.01075000047683716,0.024794134430841858,1
1114,545,-0.0038808392914794322,-0.01075000047683716,0.024759396390382677,1
1115,545,-0.003941007342510121,-0.01075000047683716,0.024724658349923493,1
1116,545,-0.004001175393540811,-0.01075000047683716,0.02468992030946431,1
1117,545,-0.0040613434445715,-0.01075000047683716,0.024655182269005125,1
1118,545,-0.004121511495602181,-0.01075000047683716,0.024620444228545948,1
1119,545,-0.00418167954663287,-0.01075000047683716,0.024585706188086764,1
1120,545,-0.004241847597663559,-0.01075000047683716,0.02455096814762758,1
1121,545,-0.004302015648694249,-0.01075000047683716,0.024516230107168396,1
1122,545,-0.004362183699724937,-0.01075000047683716,0.02448149206670921,1
1123,545,-0.004422351750755627,-0.01075000047683716,0.024446754026250028,1
1124,545,-0.004482519801786315,-0.01075000047683716,0.024412015985790847,1
1125,545,-0.004542687852817005,-0.01075000047683716,0.024377277945331663,1
1126,545,-0.004602855903847693,-0.01075000047683716,0.02434253990487248,1
1127,545,-0.0046630239548783835,-0.01075000047683716,0.024307801864413295,1
1128,545,-0.004723192005909072,-0.01075000047683716,0.02427306382395411,1
1129,545,-0.0047833600569397615,-0.01075000047683716,0.024238325783494927,1
1130,545,-0.00484352810797045,-0.01075000047683716,0.024203587743035743,1
1131,545,-0.0049036961590011394,-0.01075000047683716,0.024168849702576562,1
1132,545,-0.004963864210031829,-0.01075000047683716,0.024134111662117378,1
1133,545,-0.00502403226106251,-0.01075000047683716,0.024099373621658197,1
1134,545,-0.005084200312093199,-0.01075000047683716,0.024064635581199013,1
1135,545,-0.005144368363123888,-0.01075000047683716,0.024029897540739833,1
1136,545,-0.005204536414154577,-0.01075000047683716,0.02399515950028065,1
1137,545,-0.0052647044651852664,-0.01075000047683716,0.023960421459821465,1
1138,545,-0.005324872516215955,-0.01075000047683716,0.02392568341936228,1
1139,545,-0.005385040567246645,-0.01075000047683716,0.023890945378903097,1
1140,545,-0.005445208618277334,-0.01075000047683716,0.023856207338443913,1
1141,545,-0.005505376669308023,-0.01075000047683716,0.023821469297984732,1
1142,545,-0.005565544720338712,-0.01075000047683716,0.023786731257525548,1
1143,545,-0.005625712771369401,-0.01075000047683716,0.023751993217066364,1
1144,545,-0.00568588082240009,-0.01075000047683716,0.02371725517660718,1
1145,545,-0.005746048873430779,-0.01075000047683716,0.023682517136147996,1
1146,545,-0.005806216924461468,-0.01075000047683716,0.023647779095688812,1
1147,545,-0.005866384975492149,-0.01075000047683716,0.023613041055229635,1
1148,545,-0.005926553026522839,-0.01075000047683716,0.02357830301477045,1
1149,545,-0.005986721077553527,-0.01075000047683716,0.023543564974311267,1
1150,545,-0.006046889128584218,-0.01075000047683716,0.023508826933852082,1
1151,545,-0.006107057179614906,-0.01075000047683716,0.0234740888933929,1
1152,545,-0.006167225230645588,-0.01075000047683716,0.02343935085293372,1
1153,545,-0.006227393281676277,-0.01075000047683716,0.023404612812474537,1
1154,545,-0.006287561332706966,-0.01075000047683716,0.023369874772015353,1
1155,545,-0.006347729383737655,-0.01075000047683716,0.02333513673155617,1
1156,545,-0.006407897434768344,-0.01075000047683716,0.023300398691096985,1
1157,545,-0.006468065485799033,-0.01075000047683716,0.023265660650637805,1
1158,545,-0.006528233536829722,-0.01075000047683716,0.02323092261017862,1
1159,545,-0.006588401587860411,-0.01075000047683716,0.023196184569719436,1
1160,545,-0.006648569638891101,-0.01075000047683716,0.023161446529260252,1
1161,545,-0.00670873768992179,-0.01075000047683716,0.02312670848880107,1
1162,545,-0.006768905740952479,-0.01075000047683716,0.023091970448341884,1
1163,545,-0.006829073791983168,-0.01075000047683716,0.023057232407882704,1
1164,545,-0.0068892418430138574,-0.01075000047683716,0.02302249436742352,1
1165,545,-0.006949409894044546,-0.01075000047683716,0.022987756326964336,1
1166,545,-0.007009577945075235,-0.01075000047683716,0.02295301828650515,1
1167,545,-0.007069745996105924,-0.01075000047683716,0.022918280246045968,1
1168,545,-0.007129914047136613,-0.01075000047683716,0.022883542205586783,1
1169,545,-0.007190082098167287,-0.01075000047683716,0.02284880416512761,1
1170,545,-0.007250250149197977,-0.01075000047683716,0.022814066124668426,1
1171,545,-0.007310418200228666,-0.01075000047683716,0.022779328084209242,1
1172,545,-0.007370586251259355,-0.01075000047683716,0.02274459004375006,1
1173,545,-0.007430754302290044,-0.01075000047683716,0.022709852003290877,1
1174,545,-0.007490922353320733,-0.01075000047683716,0.022675113962831693,1
1175,545,-0.007551090404351422,-0.01075000047683716,0.02264037592237251,1
1176,545,-0.007611258455382111,-0.01075000047683716,0.022605637881913325,1
1177,545,-0.0076714265064128,-0.01075000047683716,0.02257089984145414,1
1178,545,-0.0077315945574434886,-0.01075000047683716,0.02253616180099496,1
1179,545,-0.007791762608474178,-0.01075000047683716,0.022501423760535776,1
1180,545,-0.007851930659504867,-0.01075000047683716,0.022466685720076592,1
1181,545,-0.007912098710535557,-0.01075000047683716,0.022431947679617408,1
1182,545,-0.007972266761566246,-0.01075000047683716,0.022397209639158224,1
1183,545,-0.008032434812596936,-0.01075000047683716,0.02236247159869904,1
1184,545,-0.008092602863627623,-0.01075000047683716,0.022327733558239856,1
1185,545,-0.008152770914658313,-0.01075000047683716,0.022292995517780675,1
1186,545,-0.008212938965689002,-0.01075000047683716,0.02225825747732149,1
1187,545,-0.008273107016719692,-0.01075000047683716,0.022223519436862307,1
1188,545,-0.00833327506775038,-0.01075000047683716,0.022188781396403123,1
1189,545,-0.008393443118781069,-0.01075000047683716,0.02215404335594394,1
1190,545,-0.008453611169811758,-0.01075000047683716,0.022119305315484755,1
1191,545,-0.008513779220842448,-0.01075000047683716,0.022084567275025575,1
1192,545,-0.008573947271873137,-0.01075000047683716,0.02204982923456639,1
1193,545,-0.008634115322903826,-0.01075000047683716,0.022015091194107207,1
1194,545,-0.008694283373934516,-0.01075000047683716,0.021980353153648022,1
1195,545,-0.008754451424965204,-0.01075000047683716,0.02194561511318884,1
1196,545,-0.008814619475995893,-0.01075000047683716,0.021910877072729654,1
1197,545,-0.008874787527026582,-0.01075000047683716,0.021876139032270474,1
1198,545,-0.008934955578057256,-0.01075000047683716,0.021841400991811297,1
1199,545,-0.008995123629087944,-0.01075000047683716,0.021806662951352113,1
1200,545,-0.009055291680118635,-0.01075000047683716,0.021771924910892932,1
1201,545,-0.009115459731149324,-0.01075000047683716,0.021737186870433748,1
1202,545,-0.009175627782180012,-0.01075000047683716,0.021702448829974564,1
1203,545,-0.009235795833210702,-0.01075000047683716,0.02166771078951538,1
1204,545,-0.009295963884241391,-0.01075000047683716,0.021632972749056196,1
1205,545,-0.00935613193527208,-0.01075000047683716,0.021598234708597012,1
1206,545,-0.009416299986302768,-0.01075000047683716,0.02156349666813783,1
1207,545,-0.009476468037333458,-0.01075000047683716,0.021528758627678647,1
1208,545,-0.009536636088364147,-0.01075000047683716,0.021494020587219463,1
1209,545,-0.009596804139394836,-0.01075000047683716,0.02145928254676028,1
1210,545,-0.009656972190425524,-0.01075000047683716,0.021424544506301095,1
1211,545,-0.009717140241456215,-0.01075000047683716,0.02138980646584191,1
1212,545,-0.009777308292486905,-0.01075000047683716,0.02135506842538273,1
1213,545,-0.009837476343517592,-0.01075000047683716,0.021320330384923546,1
1214,545,-0.009897644394548282,-0.01075000047683716,0.021285592344464362,1
1215,545,-0.009957812445578971,-0.01075000047683716,0.021250854304005178,1
1216,545,-0.01001798049660966,-0.01075000047683716,0.021216116263545994,1
1217,545,-0.010078148547640348,-0.01075000047683716,0.02118137822308681,1
1218,545,-0.010138316598671038,-0.01075000047683716,0.021146640182627626,1
1219,545,-0.010198484649701727,-0.01075000047683716,0.021111902142168446,1
1220,545,-0.010258652700732417,-0.01075000047683716,0.02107716410170926,1
1221,545,-0.010318820751763104,-0.01075000047683716,0.021042426061250077,1
1222,545,-0.010378988802793794,-0.01075000047683716,0.021007688020790893,1
1223,545,-0.010439156853824483,-0.01075000047683716,0.02097294998033171,1
1224,545,-0.010499324904855173,-0.01075000047683716,0.020938211939872525,1
